Video Id,Author,Comment,Published At,Likes,Sentiment,Likes (Video),Dislikes (Video)
Va2oCDite92,Author_6305,"প্রথমে যে চা খোর নাটক ছিল সেটা অনেক ভালো ছিল এরপর যতগুলো খোর এই খোর সেই খোর একটাও খুব একটা ভালো না এই নাটকটা আরো না,",2024-09-27 0:12:05,0,Negative,2012,0
cPACmVJEdlC,Author_6306,Is Amezing Maingbloingঅসাধারণ একটা নাটক,2023-01-29 8:07:46,0,Positive,459,0
acD3OIIftQx,Author_6307,তানজিল তিসার অভিনয় অনেক ভালো লেগেছে।,2023-02-22 12:24:02,0,Positive,7363,0
QLpxvj32RoE,Author_6308,"দেখার আগেই লাইক দিলাম , কারণ , জানি নাটক টা অনেক অনেক মজা হবে ,,,,",2024-05-06 11:50:56,0,Positive,4110,0
FctlKvmwn3X,Author_6309,খুব সুন্দর হয়েছে,2024-07-17 7:47:26,0,Positive,7924,0
Bm-G9xCiUpw,Author_6310,ফালতু নাটক,2023-12-12 23:05:36,0,Negative,6421,0
XeCAwW4lZ4D,Author_6311,"প্রেম ছাড়া ঈদের নাটক হয় না !!!????কিশোর - যুবকদের কি গঠনমূলক কিছু দেখার প্রয়োজন নাই !!??মানব চক্ষু সারাদিন যা দেখে, মানব মস্তিষ্ক সারাদিন তা নিয়েই ভাবে।আমাদেরকে একটু ভালো ভাবতে সুযোগ দিন....ভালোবাসতে চাই না... ...ভালো ভাবতে চাই......শুনেছি, বাংলাদেশ নাকি সাগড়ের পানিতে ডুবে যাবে ৫০ বছর পর......কিন্তু যুবকদেরকে এভাবে মোটিভেট করলে দেশ টা আগামী পাঁচ বছরে পানি ছাড়াই ডুবে যেতে পারে।ভালো একটা দেশ গড়ার সুযোগ দিন ছেলেগুলোকে....  দেশটা সাধীন হয়েছে মোটামুটি অর্ধ শতক আগে....  একটা মানুষ গড়ে ৬০ বছর বাঁচে!!দেশটাকে কি একটা মানুষের সমানও বাঁচতে দেবেন না!!!",2025-03-25 12:35:54,0,Negative,9476,0
1E8kdpzSG9h,Author_6312,"সেইরকম আবাল......সস্তা,একই টাইপ নাটক কইরা আপনি নাটক বিষয়টাকে ফালতু করে ফেলছেন",2023-02-25 7:32:33,0,Negative,8883,0
S6C1BpCJULC,Author_6313,অনেক ভালো হয়েছে।,2023-11-06 14:48:47,0,Positive,7493,0
rwUsVN2hBsZ,Author_6314,এত ভালো লাগে নাই,2023-03-22 1:47:16,0,Negative,1949,0
EPUBuNKLtg0,Author_6315,খুব দুঃখ পেলাম।,2025-05-24 20:34:01,0,Negative,6945,0
brel4nf3o7p,Author_6316,তিশার চরিত্র টা খুব হার্ড ছিলো,2024-01-14 1:49:41,0,Negative,417,0
rh2Ti5NcBkW,Author_6317,দেখা হয় নাই তাও কমেন্ট করে দিলাম।।নিশু ভাই বলে কথা.. ভালোবাসার নিশু ভাই..আমার মতো কে কে আছো যে নিশু ভাইকে ভালোবাসো..লাভ ইউ নিশু ভাই।। এক কথায় অসাধারণ একটা নাটক।। এই রকম ভাবে হবে ভাবতে পারি নি।।মেনে নিতে পারছি না।। আমারি তো খুব কষ্ট হচ্ছে,2023-01-26 13:05:33,0,Positive,1882,0
jP0_indTdfx,Author_6318,"Best natok, আমি কি বলে যে ধন্যবাদ দিব, বাষা কুজে পাচ্ছি  না",2025-04-13 23:44:43,0,Positive,35,0
sVn7a2eILUl,Author_6319,নাটক টা দেখলাম অসাধারন হইছে  নিশু ভাই ত আমার পছন্দের একটি অসাধারন মানুষ আর তিশা আমি তুমার চেহেরাটাই ভুলতে পারিনা জানিনা তুমি কার ভাগ্যে আছু আমার খুব পছন্দের একটি বাগানের গোলাপ নাম তার তানজিনা তিশা গোলাপের মতোই অপরুপ,2024-10-08 20:39:53,0,Positive,8874,0
5ZRpUbNSDke,Author_6320,নাটক টা অনেক সুন্দর হয়েছে।  ভাইয়া এবং আপুর অভিনয় অনেক বাস্তবিক।,2024-02-05 19:26:59,10,Positive,8156,0
LwMqHBHhLVi,Author_6321,শুরুটা দেখে আমার এতো ভাল লাগল আমি ঠিক ভাষায় বলে বুঝাতে পারব না।কিন্তু ফিনিশিং টা যে এমন হবে শুরুটা দেখে ঠিক বুঝা যায়নি।তবে এই নাটকের মাঝে বাস্তব ধারাবাহিক তুলে ধরেছেন এর জন্য পরিচালক্যে অসংখ্য ধন্যবাদ। তা-ছাড়া অন্য যারা কাজ করেছেন তাদের সবাইকে ধন্যবাদ। ইরফান ভাই এবং তিশা আপু তাদেরকে অনেক ধন্যবাদ।তারা যে অ্যাকটিং টা করেছেন তা দেখে বুঝার উপায় নেই যে এটা একটা নাটক। দেখে মনে হচ্ছে আসলে আমি সরাসরি বাস্তবটা দেখছি।আমার কাছে লক্ষণীয় বিষয় হয়েছে যে পুরো নাটক মাত্র দুই অ্যাক্টারকে দিয়ে শেষ। আসলেই নাটকটা অনেক সুন্দর।,2024-06-07 12:13:32,0,Positive,3465,0
pyZG-x17s_h,Author_6322,জোস হইসে নাটক তা অনেক ভালো লাগসে,2024-11-12 18:34:56,7,Positive,3618,0
jlgcVyV6v_p,Author_6323,Background Music টা খুব দারুন ছিল....,2023-08-12 1:02:00,0,Positive,3131,0
mVrlZEAOt67,Author_6324,"নাটক‌টি ভাল লাগল , এ রকম প‌জে‌টিভ নাটকই চাই।",2023-07-07 5:47:10,4,Positive,1163,0
h3A49ZCtAoU,Author_6325,এমন একটা পিচ্চির প্রেমে আমি পড়ছিলাম,2025-01-17 15:36:06,0,Positive,3027,0
i6JCksTKts8,Author_6326,মিথিলার পেটে বাচ্চা আছে মনে হয়।,2023-07-28 5:21:38,0,Negative,8043,0
3uBQpdDkwu7,Author_6327,ভাষা হারিয়ে  ফেলছি। ভালোবাসি দুজনকেই,2024-08-07 22:56:13,0,Positive,1098,0
J9hT3GBuuF4,Author_6328,ফিনিশিং টা আগের মতই। তাই শেষটা ভালো লাগল না......,2025-01-13 10:15:06,0,Negative,997,0
1yZ7Iy1hWeD,Author_6329,ত্যাগেই তো প্রকৃত সুখ।মাঝে মাঝে আমাদের অসীম ভালোলাগা বা ভালোবাসাকে বিসর্জন দিতে হয়!তবে  বিসর্জনের ক্ষতটা কখনোই মুছে যায় না...,2023-02-21 15:06:27,0,Positive,2351,0
CVBoo2R0Tiz,Author_6330,নাটকের আগা মাতা পাইলাম না.... কে কেমন বুজলা আমি কিছুই না,2023-09-14 0:57:08,0,Negative,5575,0
WH0SNriB6hR,Author_6331,ভাল একটা নাটক,2023-02-13 2:38:12,0,Positive,9032,0
Frwvo4mPOYu,Author_6332,"প্রতিটি জিনিসের ই ভালো মন্দ দিক থাকে,,এখানেও তাই,,আমি নাটক টার পক্ষে বলছি না,,কারন এখানে সীমা লঙ্ঘন করা হয়েছে,,তবে এখান থেকেও ভালোটা রেখে, খারাপটা বাদ দেওয়া যায়,,",2024-07-26 13:08:43,0,Negative,6473,0
BTbkJF6GFMV,Author_6333,শামীম ভাই খুব দারুন  আবিনেয় করো,2023-06-21 5:19:43,3,Positive,3191,0
N0IIHp4KjXn,Author_6334,নাটকটাতে নামাজের ব্যপারটা অনেক ভাল লেগেছে,2023-01-03 4:32:05,0,Positive,9017,0
pSmDf95DD0N,Author_6335,অসাধারণ,2024-12-17 2:09:24,0,Positive,4885,0
qiaTvQwO4si,Author_6336,এই ঈদের সেরা নাটক,2023-01-25 15:59:37,0,Positive,4332,0
GNokGGmYen2,Author_6337,"আমি লেবানন থেকে বলছি,এই নাটক টা দেখে আমার ভালোবাসার মানুষ উপমার কথা খুব মনে পড়েছে।উপমাএকটা কথা সত্যিসবার মা বাবা তার সন্তানের ভালো চেয়ে থাকে।কারন মা বাবা সন্তানের মজ্ঞল চায় সব সময়।তোমার মা বাবাও তোমার ভালো চেয়েছে।আমরা দুইজনেই আপ্রাণ চেষ্টা করেছি   দুইজনের দিক থেকে আমাদের ৮ বছরের সম্পর্ক কে বিবাহ বন্ধনে আবদ্ধ করার জন্য,কিন্তুযোগফল শুন্য।তবে মনে রেখো আমি তোমাকে অতীতের মতো আমি আজও তোমাকে ভালোবাসি ও সারাজীবন তোমাকেই ভালোবাসবো এবং সারাজীবন তোমার ভালোবাসা পাওয়ার অপেক্ষায় থাকবো।কারনতুমি আমার প্রথম ভালোবাসা তুমিই শেষ ভালোবাসা।উপমাআমি সব সময় তোমার মজ্ঞল চাই আর চাইবো।শুধুই তুমি সুখে থাকো।                      (Sbr Mohon Babu-Lebanon)",2024-05-07 19:59:39,0,Positive,9578,0
Qs36-AE3NSe,Author_6338,নামাজে উতসাহিত করাটা ভালো লাগলো ভাই।,2024-02-23 19:20:30,0,Positive,6791,0
pCpFX5ICePP,Author_6339,নামাজ এর উপদেশ টা খুব ভালল লেগেছে,2023-09-25 14:19:10,0,Positive,5629,0
bKB7za1_ZJM,Author_6340,"নাটক ভালো ছিলো কারন দুইজনে খুব পছন্দের,  সম্যসা হলো কিছু ডায়লগ আর ড্রেস কোড  সামনে ভালো কিছু হোক শুভেচ্ছা রইলো",2024-06-04 2:26:29,0,Positive,146,0
95srThXZuib,Author_6341,আবেগরে ভাই আবেগ।।আবেগে কান্দাইলছি।।,2024-06-17 21:29:38,0,Positive,2369,0
PpcDrVa_rEv,Author_6342,বাল নাটক,2023-03-11 10:17:01,0,Negative,5200,0
SwWksLIsE0b,Author_6343,অসাধারণ সুন্দর বাস্তবধর্মী একটি গল্প। কাজী আরেফিন ওমি ভাইকে ধন্যবাদ এমন একটি সুন্দর নাটক দর্শকদেরকে উপহার দেয়ার জন্য।,2023-03-18 12:31:33,4,Positive,5999,0
Gw5E8aqRH_p,Author_6344,বালের নাটক বানাও সালারা,2024-11-25 18:31:53,0,Negative,4436,0
QWwTsC_uVkL,Author_6345,ফালতু একটা নাটক,2023-05-27 5:52:27,0,Negative,4512,0
cWY0aAcDerG,Author_6346,একদম বাজে,2023-02-27 15:38:05,0,Negative,2972,0
EYeEUxkhGzl,Author_6347,অনেক ভালো লাগলো  নাটক দেখে,2023-06-16 2:35:35,7,Positive,52,0
bnJrTCOXcOy,Author_6348,এককথায় অসাধারণ হয়েছে... সুন্দর একটা গল্প,2024-08-04 5:05:28,0,Positive,9197,0
QHOZCFKZ8lF,Author_6349,মোশাররফ কারিম মানেই নাটকের নামে নিন্ম রুচির ফাতরামি,2023-06-10 11:03:55,9,Negative,1178,0
EGEgubamWzr,Author_6350,নামাজ আদায় করা নিয়ে কথা বলায় খুব ভালো লাগলো,2024-08-17 14:50:21,0,Positive,6592,0
-Fb3rxdYwda,Author_6351,অনেক দিন পর বৃন্দাবন দাসের অভিনয় দেখে ভালো লাগল।শাহনাজ খুশি Outstanding,2025-04-17 13:07:09,0,Positive,6568,0
ZHy2BZqJT9x,Author_6352,ঋিণী নাটক টা দেখে চোখের এক কোনে   পানি চলে এল কে এই নাটক টা দেখেছেন,2024-01-23 9:10:26,0,Positive,5654,0
4-rR9cijjjx,Author_6353,অসাধারন  নাটক,2025-05-12 4:44:10,0,Positive,6851,0
KcljuV8AuKm,Author_6354,জামাই হিসেবে পুরা মদন....so cute..,2024-02-12 18:20:24,3,Positive,1311,0
BOZGUoKod1o,Author_6355,জয়েন ফ্যামিলি নাটক এ খুরশিদা অভিনয়টা খুব সুন্দর লাগছে,2025-02-26 0:17:26,6,Positive,3654,0
c0LkOcemTqL,Author_6356,"অনেক দিন পর আজ আবার সেই পূরনো অনুভূতি কাজ করলো নাটক দেখে। আসলে ভালবাসায় মায়া থাকাটাই বেশি জরুরি,  মায়ার টানের কেউ কাউকে ছেড়ে যেতে পারে। দিনশেষে দুজন দুজনার।",2023-01-03 0:57:18,1,Positive,6807,0
KGea0Vl9n2g,Author_6357,ফালতু পরিচালক,2024-09-22 11:24:17,0,Negative,5806,0
LcwHeh7-mNN,Author_6358,এতো  মজা করে  রে,2024-04-16 2:34:27,0,Positive,4573,0
mMr9L6CeYke,Author_6359,অসাধারণ একটা নাটক,2025-01-25 14:40:39,0,Positive,2422,0
jHw8e2HuUqk,Author_6360,নাটকের কাহিনি টা ভাল লাকছে,2023-09-24 13:50:49,0,Positive,7005,0
CWb0H8DPJ4k,Author_6361,নিশো ও তানজিন তিশা অসাধারণ অভিনয় করেছে।।।নিশো ও অমি জুটি অসাম।।।,2025-02-15 18:33:12,0,Positive,149,0
tslTIbab_Ip,Author_6362,ঘুরেফিরে ছেলে বন্ধুর সাথেই কেন একসাথে থাকতে হবে !!! অবাস্তব গল্প,2023-07-20 2:10:58,0,Negative,7364,0
JlrCdUffepM,Author_6363,আফরান নিশো তো এমনিতেই অনেক জনপ্রিয় ।তার জনপ্রিয়তা পাওয়ার জন্য এতো অশ্লীল অঙ্গভঙ্গি করা লাগে কেন?আমরা বাংলাদেশি নাটককে অনেক ভালোবাসি।দয়া করে এর মধ্য অশ্লীলতা ঢুকাবেন না ডিসলাইক দিলাম,2024-02-18 5:27:42,0,Negative,8099,0
21d6RNSxITJ,Author_6364,বাংলা নাটকের এত অধঃপতন এত বাঝে ডায়লগ,2023-04-06 4:16:01,0,Negative,8235,0
cT0x4ah3t8-,Author_6365,আপনার  নাটক গুলো  খুব সুন্দর,2023-06-14 14:48:28,0,Positive,5360,0
EPtGFIEqR8G,Author_6366,অনেক ভাল লাগছে মনটা জুড়িয়ে গেল,2024-06-25 1:11:01,0,Positive,4453,0
dqXt1omk_xD,Author_6367,ওহ সুন্দর একটা নাটক,2023-11-10 5:35:11,0,Positive,1776,0
xK3UsvW9hbf,Author_6368,ভাল নাটক,2025-01-24 21:08:19,8,Positive,8769,0
TG-z06n__Pc,Author_6369,আমি নাটক টা অনেক বার দেখছি। ভালো লাগে বার বার দেখতে। ভালোবাসার এক টা সেরা নাটক হয়ছে।,2025-03-21 15:30:26,1,Positive,7185,0
GsHwzao8wc5,Author_6370,নাটক দেখে মজা লাগছে কিন্তু ad আসতে আসতে মজাটা শেষ করে দিছে!,2023-04-21 4:09:03,0,Positive,3654,0
COUXryDQ0gT,Author_6371,কোন গাধার বাচ্চা এই নাটক লিখছে?,2024-12-08 19:49:22,0,Negative,3664,0
cmm1_zGafo9,Author_6372,অনেক ভালো লাগছে নাটকটা,2024-10-04 23:04:27,5,Positive,6634,0
cW5vd7TPBF3,Author_6373,"অসাধারণ নাটক,,,,",2024-07-19 22:58:43,4,Positive,2079,0
EwEOWNI_Zbw,Author_6374,অসাধারণ,2024-02-28 10:59:33,0,Positive,3583,0
6TdeQI6srUq,Author_6375,কোনো কথা হবে না..অসধারন.......শুধু লাইক হবে ?,2024-07-31 10:39:46,0,Positive,6117,0
IH9OxRpnu9b,Author_6376,এক কথায় অসাধারণ,2023-01-09 18:53:35,0,Positive,8926,0
3T9f20o9rmQ,Author_6377,এই নাটকের সবচেয়ে ভালো দিক টা হলো নামাজ নিয়ে মেসেজ দেয়াটা ধন্যবাদ পরিচালক,2023-07-30 16:02:05,0,Positive,8932,0
YAtmsoP_bsI,Author_6378,ফাওল একটা নাটক,2024-03-07 15:21:58,0,Negative,4240,0
mZ7w7UqoQUr,Author_6379,কুত্তার বাচ্চা কেমারাটা না  গুরাইলে হয়না মাদারি,2025-01-12 20:53:25,7,Negative,5387,0
JZv1lq0Orv0,Author_6380,তিশা আপুকে সবসময় ভালো লাগে। Love u apu,2025-01-15 23:44:30,0,Positive,2099,0
mJDnRXdvWlf,Author_6381,অসাধারণ একটা নাটক  আরিয়ান ভাই আপনিbest director।।।বেস্ট এক্টর নিশু বস।।।বসের জন্য একটা লাইক হবে।।🖕👆,2024-05-02 0:02:59,0,Positive,1679,0
DsiOvGQPp_1,Author_6382,ফালতু নাটক,2025-04-24 19:28:58,0,Negative,9838,0
IEykW4LIfRO,Author_6383,সেরা সেরা,2025-04-02 13:16:59,0,Positive,331,0
oTlky-oSkec,Author_6384,খুবই ভালো লেগেছে,2024-02-16 17:05:25,0,Positive,3010,0
WFPlEKk_KFW,Author_6385,"অসাধরন,,",2023-03-05 7:12:02,4,Positive,6278,0
E5yHGiZs7Vy,Author_6386,খুব সুন্দর একটা জুটি।ভালো লাগছে,2024-02-01 17:10:04,0,Positive,9088,0
VO-QJlmfFHw,Author_6387,"পরিচারক অমি ভাইএকজন ছেলেকে নামাজি হিসেবে উপস্থাপন করেছেন এটা একটা অতি ভালো দিক,কিন্তু একজন নামাজি ছেলে/মেয়ে মা ও বাবার সাথে উচ্চ কণ্ঠে কথা বলছে এটাকি ঠিক?",2024-09-04 13:40:36,0,Positive,7487,0
KRzVW6ztMSm,Author_6388,জানোয়ার মার্কা চিন্তা দ্বারার কাহিনির নাটক।,2023-10-31 2:45:26,0,Negative,8393,0
1gvUXmkHY2i,Author_6389,আজকাল দেখতেছি নাটকে মধ্যে ধর্ম প্রচার খুব ভালো চলছে। ভাইয়ারা দুই একটা লাইক - কমেন্ট এর জন্য আপনার নিজে এমনকি ধর্মটাকে ও নিচে নামিয়ে নিয়ে যাচ্ছেন। ধর্ম প্রচার করতে হলে নাটকে কেন করতে হবে। আপনারা ধর্মিয় বিষয়ক ভিডিওতে এই কথা গুলো বলেন।আসলে এটা কতটুকু যুক্তিগত আমার জানা নাই। আমার কাছে মনে হয় এটা ঠিক নয়।দয়া করে আমাকে কেউ গালি দিবেন না। কারন আমিও একজন মুসলিম।,2025-03-08 4:43:26,0,Positive,238,0
v0SPle5LbDX,Author_6390,এই মেয়েটা নষ্ট া,2023-11-30 21:56:40,0,Negative,5376,0
lz2A3rMNxsN,Author_6391,অসাধারণ নাটকটি,2024-12-24 5:17:05,0,Positive,3854,0
c2Bg3AijUit,Author_6392,না ভাল লাগে নাই। কাচ্চির কোন বালাই নেই।একেবারে সস্তা নাটক....কোন ক্রিয়েটিভিটি নেই। সেই রকম চা খুর ই ভাল ছিল।,2024-02-24 21:23:36,0,Negative,2846,0
SfiCNpf-2O_,Author_6393,অসাধারণ এক কথায়,2024-01-12 10:59:53,0,Positive,5612,0
3anREPukcey,Author_6394,অপূর্ব ভাইয়ার সাথে মেহেজাবিন অাপু কে দারুন লাগে । নাটকের সেরা জুটি অামার কাছে .......,2023-03-12 4:34:14,0,Positive,694,0
sogAVIxWPee,Author_6395,"আফরান নিশো,মেহজাবিন চৌধুরীকে ধন্যবাদ আমাদেরকে এরকম একটি রোমান্টিক নাটক উপহার দেওরার জন্য।",2023-09-08 3:31:33,0,Positive,2899,0
7L0NziitFzv,Author_6396,অবশ্যই ' নাটক টা অনেক সুন্দর হয়ছে ' কিন্তু একটা ভুল ' অাচে সেইটা হলো ১০ বছর বয়সে ছেলে কি কলেজে পড়তে পারে?,2024-07-25 12:34:10,0,Positive,2532,0
MFuFlQt71vp,Author_6397,অনেক সুন্দর নাটক...,2024-02-18 15:02:54,0,Positive,3458,0
E86DyGmPIOU,Author_6398,নাটকটা খুভ ভালো হোইছে আর আনটির এই ডায়লগটা খুভ জোকস হোইছে। যে তোকে পিটি তকতা বানাইবো(^o^),2023-11-11 16:29:05,0,Positive,8873,0
WTdodlYRJTM,Author_6399,আমার জীবনে দেখা সবচেয়ে সুন্দর একটা নাটক ছিল !.মানুষ চাইলে কি না পারে।আমাদের সমাজে ঘটে যাওয়া বাস্তব দৃশ্যপট যেন খুব মনোরম করে ফুটে তুলেছে!অনেক ধন্যযোগ সবাইকে!বান্নাহ ভাইসহ তিশা ইরফান সবাই কে!,2023-03-31 19:55:09,0,Positive,6285,0
hp2SI0uU_pv,Author_6400,অন্যান্যদের সাথে জেরিনের বাবার চরিএটাও Interesting. পুরাই ভিলেন,2024-08-05 15:58:40,0,Positive,2834,0
WcWu03VxrAy,Author_6401,সাউয়ার নাটক আমার। ২ টা বাচানোর জন্য একবার ও কাচ্চি খাওয়াইনি।অথচ ভাবছিলাম পুরো নাটক জুরেই কাচ্চি খাওয়ার দৃশ্য থাকবে।গরীব পরিচালক,2024-06-13 15:06:45,0,Negative,8596,0
IIGjCgtiRVu,Author_6402,"কে বলে বাংলার নাটকের মান নষ্টো হয়ে গেছে.?  আসলে ভালো খারাপ ২ টাই থাকে কাজে।  খারাপ কাজের ফাকে ১/২ টা খারাপ কাজ হয়ে থাকে, তাই বলে সব কাজ খারাপ না।",2024-07-11 23:43:17,0,Positive,2333,0
VqshXDvTdBv,Author_6403,"আরিয়ান ভাই মানেই অন্যকিছু,এবার এ্যায়ার্ড আপনার হাতেই,,অসাধারণ ভাই",2023-03-29 6:49:36,0,Positive,9559,0
64TFGYALnCn,Author_6404,নিশো ভাই সব সময়েই শেরা।ভিন্ন কিছু ছিলো নাটকের কানিতে।।ভাল্লাগছে,2025-02-20 14:49:25,0,Positive,570,0
3_-SpCPxNTa,Author_6405,নিশো ভাইয়া ইজ দ্য রিয়েল বস🔝 সেরা সেরা সেরা মেহজাবীন টু লভ 😚,2023-07-05 5:42:03,0,Positive,9014,0
Vv6ikuZd8YQ,Author_6406,ভারতবর্ষ থেকে লিখছি। এই ধরণের অসাধারণ নাটক খুব কমই দেখা যায়। দর্জাল স্ত্রী আর কুচক্রী শাশুড়ির জন্য কতো সংসার যে ছারখার হয়েছে তার শেষ নেই। এই ধরণের শিক্ষামূলক নাটক আরো  হওয়া উচিত। বড় ভাইয়ের অনবদ্য অভিনয় হৃদয়ে চিরস্থায়ী দাগ রেখে যায়।,2023-09-06 0:57:13,1,Positive,5175,0
BBxOvCya01k,Author_6407,nice video আরো কিছু ছবি দেখতে চাই,2025-04-05 4:27:12,0,Positive,2388,0
-8sf7-aUT7J,Author_6408,সেরা ঈদের নাটক...চোখে জল চোলে এলো।,2024-03-14 17:45:53,0,Positive,5448,0
Ag8UgG07oHG,Author_6409,প্রেমের অভীনয করাতে সারিকা ও তানজিন তিশাকেই সুন্দর মানায় ।তানিয়াবৃষ্টি ও ভাল ।অন্য সব ফালতু নায়িকা ।,2024-08-04 10:59:58,0,Negative,7929,0
vIE4hmrWPhE,Author_6410,ভেরি ভেরি নাইস,2024-09-23 17:47:38,0,Positive,6878,0
Sl8mwTDYsC3,Author_6411,"কথা হবে না, সেরা সেরা।",2024-07-02 8:20:32,0,Positive,9872,0
Ss4nKQd-rnz,Author_6412,বালছিরা মারকা পরিচারক ফালতু সালারা নাটক বানায়।,2024-10-07 10:11:17,0,Negative,8672,0
JFllQoJM5Bj,Author_6413,এসব নির্মাতাদের লজ্জা কখন হবে?? মোশারফ করিম সহ সবগুলোকে বাংলাদেশের নাটক থেকে আজীবনের জন্য Ban করা উচিত,2024-05-04 11:52:04,0,Negative,2666,0
2tcUDHkhYSF,Author_6414,মিথিলা এর সাথে apurvo মিল দিলে নাটক টা অনেক অনেক ভালো হইতে । নাটক এর মিল বলো হয় নি । আমার মতে,2024-07-14 20:03:33,9,Positive,1050,0
HS7UHkIZuG7,Author_6415,"এই ঈদের এখন পর্যন্ত যে চারটা নাটক দেখছি,এই নাটকটাই বেস্ট।লাস্ট সিন টা অসাধারণ",2023-06-30 3:12:05,0,Positive,6964,0
o6u9gBELGz8,Author_6416,ভাই টেলিফিল্ম খুব সুন্দর হযছে,2024-01-14 1:00:25,0,Positive,3727,0
nM-T4scyq6m,Author_6417,"পোশাক গুলো মার্জিত  করুন,না হলে অতি তারাতারি দর্শকের জন প্রিয়তা হারাবেন,আর ভাষা গুলো দেখবেন,",2023-01-07 8:16:19,0,Negative,5650,0
ZG_xGm0sRI7,Author_6418,আহো ভাতিজা আহো এই! রকম ভালো ভালো নাটক নিয়া তারাতারি আহো,2024-03-26 14:25:57,0,Positive,6152,0
X3dwPmjNrdp,Author_6419,সত্যিই অসাধারন নাটক,2024-05-06 23:00:02,0,Positive,881,0
CHt_HBQCPsy,Author_6420,"আফরান নিশো মানি অসাধারণ, তার নাটক টি দেখবেন সবাই ।",2024-04-07 12:18:03,10,Positive,1911,0
oZJi9NiVWgK,Author_6421,ফালতু নাটক।তার মত একজন ভাল অভিনেতা এমন ফালতু নাটক করে কিভাবে।,2025-03-17 21:45:12,0,Negative,8440,0
MCs6cn-wPxZ,Author_6422,ফালতু পরিচালক,2024-03-11 13:14:07,0,Negative,2710,0
97C4PevHBal,Author_6423,বর ছৈলৈ দৈখৈ আমার চৌখ দিয়ৈ পানি পরৈ nice,2025-01-17 9:06:26,9,Positive,3785,0
l8QtMcibLM3,Author_6424,ধন্যবাদ,2024-04-20 15:37:21,0,Positive,7952,0
8EO_HiS-vwE,Author_6425,হুম আশা করতেছি  আরো সুন্দর নাটক পাবো অপেক্ষায় আছি,2023-03-10 4:01:40,9,Positive,2291,0
JyObGBuLK1t,Author_6426,"শাওয়ার নাটক,,",2023-02-11 11:04:39,0,Negative,343,0
N3-adqJ5Iwk,Author_6427,শেষ ফিনিশিং টা ভালো হয়নি,2023-10-02 3:28:58,0,Negative,4906,0
IcS7iXQJgg8,Author_6428,মিজানুর রহমান আরিয়ান ভাই জাতিরে ইমশনাল নাটক গুলা উপহার দেয়।সেরা সেরা নাটল গুলাই তার,2024-11-22 4:34:46,0,Positive,8934,0
pdXQpJA5COj,Author_6429,এই নাটক এর মতো যদি সব নাটকে নামাযের উপদেশ দিত তাহলে ভালো হতো।,2024-02-26 12:58:06,0,Positive,5355,0
MqjEd1Yrldk,Author_6430,মুখে চলে অাসছে অশ্লীলিনতা এখন শুধু প্রেক্টিকেল বাকি।,2023-11-20 2:35:19,0,Negative,7845,0
fEbaxukYo_1,Author_6431,অসাধারণ একটি নাটক,2024-03-06 17:49:11,0,Positive,5512,0
PRfqryj0CNg,Author_6432,এটা প্রেমের কোন ভার্শন???? মুখ দিয়া একটা আইসিল কইলাম না.,2025-04-12 3:27:17,0,Negative,3246,0
h9qalHZBJaA,Author_6433,ফালতু নাটক,2023-06-13 6:28:50,0,Negative,8703,0
L51k8B8fXyd,Author_6434,অপুর্ব  ভাই আপনার  সাথে  দেখা  করব  আমার নাম নাঈম,2024-06-10 15:38:17,0,Positive,3469,0
mUhINj8LlDg,Author_6435,"অসাধারণ,,,, খুব ভাল লাগল",2024-08-24 20:52:51,0,Positive,2526,0
2VzZ7oUQ3eZ,Author_6436,অসাধারণ ..,2024-12-30 17:38:18,0,Positive,2434,0
lELdSjWbxyS,Author_6437,...নাটক টা দেখে আর কিছু বলার নাই.....এক কথায় অসাধারণ।,2024-03-03 8:38:33,0,Positive,2519,0
Wo6iEmu77sj,Author_6438,অনেক ভাল লাগল কিন্তু বড় ছেলের চেয়ে বেশি না,2025-04-04 11:35:09,0,Positive,73,0
K4esvAXqeqj,Author_6439,ফালতু নাটক,2025-01-28 3:18:32,0,Negative,8696,0
ATaYCBS2_18,Author_6440,"আরিয়ান ভাই এইটা কি বানাইলেন!! প্রায় দুই মাসের অপেক্ষা শেষ হলো, প্রথম পার্ট ভালো ছিলো, দ্বিতীয় পার্ট আরো ভালো হইছে, সবকিছুর শেষে একটা প্রশ্ন থেকেই যায় অয়ন কি আদৌ সুখি হতে পেরেছিলো???",2023-03-29 13:12:31,0,Positive,7066,0
7rHXvZRCVV0,Author_6441,হেডার নাটক,2023-08-10 6:40:04,2,Negative,681,0
yHh5e9FU6tS,Author_6442,"খুব ভাল লাগল,তবে আমার বেলায় একই",2023-08-08 9:02:51,0,Positive,7957,0
5YyVVVXmzoB,Author_6443,আগের মত এত সুন্দর হয় নাই!,2025-03-13 3:45:18,0,Negative,7916,0
mbEV-WtM40K,Author_6444,অনেক ভাল লাগছে!!!!,2023-04-15 7:59:36,1,Positive,1833,0
s75uugJBSQ6,Author_6445,"অমি ভাই ,আপনার প্রতিটি কাজই ভালো লাগে।এইভাবেই আরো ভালো কিছু আশা করি।।",2024-12-28 18:34:05,0,Positive,2730,0
